node,count,star,friends
dSBkPxqUjJ9W-RZdR9XN7w,161,4.11,209
Q8lwG6Lc9w04LyGkfMQ_Lw,467,3.23,729
o5STsEtfvD1Ig0J7Z-1uxA,2469,4.17,6876
3unnOhHuozEoDDn4s6c-Mg,802,4.05,484
NKeKoFBQfYUA0zNSZCrIzA,537,3.49,298
oZK2DjCiA-8Xq6utMi4AYA,731,3.76,925
0G43iKmKRMdGWcmvfSH7sw,332,3.8,106
5D3y2hq5kOaJs3H4sQrtTQ,5,4.8,82
xkrjfQaPD2NukQNMH1ViRg,88,3.58,89
wDdh7cLIFK08KtJhj5q9uA,510,3.6,84
etsTNPryb7jZGoLbMXAZjg,96,3.19,70
JJO4NJRjQgADgGuLAimsLw,171,3.6,116
rA97zeqOrUYuEM69n0Xn4w,384,4.12,935
sWrAZG_QgwHqrt-VH5nt7g,98,3.39,238
zlXlvI_IKONWpzOXugfwbA,338,3.5,285
M1cMsRL4L7IUr9RILDywEQ,2227,3.78,948
Uv2w0adcdzDm_w5_zHZmYg,257,3.24,104
w-zD8Ln3XZszM82AfVrspg,90,4.11,36
shKeoGoGLcEbKcqLMGMKcQ,63,4.29,209
0rS3Wu5igBsgH3XAtCtbSg,234,3.65,151
Ytjon2aVUm09CMdfGJxZYg,642,3.97,289
pgxbiGCqgNV878Sd_v7XBw,33,3.11,69
H4JNrBAoyCk_ZMZWbAf8OA,607,3.84,491
WL_U3MBUfTkeHL9lYxoleg,300,3.58,305
facBrr3OsgQpjpYTZQ3Llw,22,3.73,10
zXE8PQZ1H2CalEQE8WnuuA,38,2.98,11
2AGG5NBzU0sByMQK_NZWQg,78,3.93,41
VciG4cP9hKJSu9wHELMnHQ,14,4.2,103
q1YZX7yULp6Lli_sbgyqHQ,3,3.77,46
u8K7gMNN_Co4pOfkFlgt2A,14,4.29,35
vJvIXMIViUDuMZGqYchuog,131,4.16,31
M9rRM6Eo5YbKLKMG5QiIPA,960,3.42,4300
6VcosJQagjNAlgbBvPcwYQ,11,4.27,10
OLdNS8aBPVHm0E95M7VV-w,26,4.5,86
9vfvjqAXMyeSxTV2__GFNw,5,3.4,22
VRkv17cgz3qDw_6XbqwyIg,332,3.84,128
NeSUQaDeLEa1hN_OhjPaeA,65,3.41,25
XVHoAsBJSKB8416py4g9XQ,276,3.54,1641
GCPn33BHyWV1L2GCku7RdA,68,3.92,76
adi9O9g6X9ksr0wxFG9Yrw,175,3.9,111
yLW8OrR8Ns4X1oXJmkKYgg,901,3.73,6535
rUV1FUhji5xMjNBpcq5SXg,754,3.15,3069
avQwKRvXc21koLCbahFEig,108,4.25,130
uzK-HIiE07VVW34yrsxsmA,436,3.53,481
sGt1R_nmq_Ne-FgOsIQCvQ,55,4.1,110
kkWx049bUNRj33mPc3Chow,46,3.8,41
RpJwVBqxFOhNt58ti-Brig,139,3.91,77
Lig4-cnPyeor4u3rlklpIA,50,3.91,53
Ruk8wx2PQKkf9KzNsihfxg,13,4.29,21
0jAtcL9rs7xt6UJnQ_gvwQ,39,3.32,13
flAOXuVpgA2UB2Jw4X3sbw,3,5,153
9sHfCA7_y5DkQM2I3ykHzw,265,3.57,97
CGSO4idpoYs5N84BccTuVA,45,3.46,26
1Dgjx4glo2Xex9hVwL_DTA,78,4.03,55
1Px8_etTU-O0NTBLemwDJA,147,4.48,902
Z-sxoJ9xEHgtHUSAv_vLBw,31,3.2,133
YA2RD6y51ouVaMTSxSQHow,32,3.91,14
IPBXsCQIhjXfGGfY4kDDVA,207,4.18,90
QGslVOrS4gEGbY2bNDRU4A,220,3.43,58
h-yZl54pX1XYSlqhBTr-aA,21,4.05,98
-4RbxLJlFZlu-KRuUiiGLw,66,4.13,244
h8639WiBT3VO7ZdPxCyf0g,115,3.59,40
v-UYB173rcPMbZzCZbqgJA,47,4.28,268
fA17RgjSINwm1f3xpzyzdA,41,3.75,15
ZTvil7E2JbtORKm0bu6MKQ,312,4.17,149
QKbq76KuUHLRZjWXDtbwWQ,797,3.93,381
SIHDDRwe28uWyAe763R50A,174,4.15,287
Z6QWenzQI3EkNViGwTd32Q,71,3.48,330
IEvHRP2gZcRSlWsKFdj3nA,71,3.67,116
x1_sp_rHxZtI8VLX_IF5cw,72,3.42,418
1GvoxUrAc-qZCDREiORH4Q,1,5,39
r0WkElB-Nr5xL5PlQHU3Tg,203,3.32,104
uxOjXmWuuEuHmF6rXFZfSw,197,3.36,243
KwMpbm3hkfR9OslAbOTbBQ,29,4.45,37
RyJ6F5_U6jbMBSSW_HaFxg,41,3.6,637
3YSm003GKfE_li_Sc5h9Nw,397,4,45
HWqR4Gyz7-VeIl37m94IdQ,16,3.72,143
CxYsoBqXHC5DBWIu1BVnYA,54,4.8,9
p_e4VThpunAx5ajCTksz7g,3,4.33,15
1pLmz4QimH5DVMk2rSG_dw,76,3.85,157
YWjnZNlHsrO3Z9jcep4Vdw,9,3,62
dWUpHH4b4cScT2ymMaoEGg,332,3.8,1480
ON0cBq_HOcLJHzUAv--1Qg,9,3.56,8
jklCtvLWbkuoBiw60i1g3g,122,3.33,285
FOjWOTVEQyjChNghH-JoFQ,546,4.25,197
I6B-COW6X7EATIQBH1gYLg,107,4.04,192
Zr4VzcOr8pRlxaRDIroEhw,80,4,28
PG_0flHIfJnblib1xdgvcg,172,3.57,253
9SbEN-SBynSL4EudxQ1B4g,29,4.1,89
u3OCn-7UTb2g_zIRXwrJdw,321,3.39,296
7He2tF83YGi8cgbPXByEUg,257,3.89,205
r2UQMmIL4IGePDSbAMiZZw,22,2.79,9
6eipwrk2ZjOdvuD6GI-TTw,208,4.17,259
IXscL1ECuoxuzM5dQ92uTg,198,3.36,386
JTqQ9C9S2Qc8_aHtO1965g,488,3.59,478
Nu2kOyS4ircX7rajM9msgQ,455,3.04,3459
YUFiQ1o33n-vYvP9cB1F-g,14,4.29,166
pP-0Cx9ui_u52pUTOnzYCA,96,3.76,36
tUVprgEsy_yIdq7nt2JtlQ,72,4.21,118
YDjpFw_K46BW9Wf9c8izzA,19,3.52,23
8F-3ZoFnX6YCIxSmGwZgUg,143,3.81,319
I-kDntNSbhS8M9BOnMbWlg,43,4.02,28
yNJFuxS57STpalVk0vqOdQ,28,4.14,32
4U4vN1wDwgaSUBmV7dTzqw,414,3.89,62
qbFaJSmfXjxJKUF_k8HaIg,122,3.74,96
rIlkPMpY703msPDdoxuyog,42,3.79,22
6jaYLFWJW3gj2qh4g_Yv3g,49,3.41,46
YuIvGtwXcetORd3vw31oAA,1,5,9
lfrWaxgLJhiF-oC7tO981A,11,1.36,24
oWIQMZUltpvohmQ8_zMmyA,64,3.78,701
MCKMWMgmUYjKyOU0Oy_pUA,58,3.82,34
yppZWKEe8rQvhoAdGo2phg,5,4.2,99
saEUjebfkgXQKzNuD_0Pfg,112,3.87,103
GjKsaKdQKLe_HlSkwd8Nfg,2,4.5,7
vrCp5DRYzVl4yljCnOVVOA,28,3.38,43
ML0rNXpMFZhz4EuEAw5NwA,207,3.86,151
hlgf0aR8oPWpj53Qp-ng4Q,197,4,606
ze71GtONF2s9BBUB4z-huw,31,4.52,31
4PE0tDvV9Lo8VW8kDW1SFQ,113,4.54,189
W4LbhU_wABFABBZIqBV-lQ,408,3.98,435
V2OQaeZvePoGkbZ-Uye6KA,261,3.87,66
0S_i96G5FR7oYO3QeH_01Q,1416,3.66,201
6fl3xXg27X2CS1BHCgYSfQ,43,4.07,29
_eD1FqmvcrvxRzVSX58PDg,5,3.5,45
FS9EWeUw1mWdw5cYF2Xykg,119,3.81,357
c7-yuLu80hV9VVNGCK7gsw,24,3.75,89
ytIvCKe0uuqv2ofTqAdxOg,81,3.79,52
OsrkWzR5jU8i6_E5zBsGxA,139,3.9,27
01JtywQEvF7wIePoducP1w,59,3.53,218
mLwKdFW96yof7-6EVgLXhA,140,3.78,77
clSor65-ie2nuNmcr6tUUQ,184,4.32,105
esaDbON8NXJC4PWt_CheUg,286,3.39,158
_RpDEQIESmgjPpHaOtoTrQ,92,4.09,617
7DUrZclovHlOwuJdMybnCQ,53,3.55,34
mjkwvjbbTeJBjPYmy7ZgMg,10,3.85,78
QJy7HlI6nKLOzqT9moZzgA,24,3.67,42
XKl-t-ZPLuW4tutCWxeAwQ,59,4.52,1612
rinyHgUZ-8Vk6zEGAoODpQ,49,3.56,27
ulRdB25JWcztx_n6N67yog,14,3.21,78
vaeUolSoU5wg3JVMSD9CaA,4,3.4,12
dF9DauP27z5pZRns-AGcPw,201,4.08,103
2uzH6U_kGVOBIIJoZOOUPw,62,3.95,135
d56BYZ3xM83KrsHkMWrM0w,12,4.17,7
X5EAMkKCHTpmso9ILIFRUg,412,3.62,283
NpU3Qf2PaB7tXJ5m-eMuvQ,244,3.25,47
drK_L0IprFOc4IRywBGgKQ,45,3.96,7
iy48sXsYF2wdO7u98rS3ww,139,2.89,46
5AbBxalfCp7uRsrThRSJmg,6,4.67,68
2Esxo46msJH8RzDwZQo2mg,3,2.33,98
VBp8pMpI-NeAiDFZz3D5Kg,116,3.63,62
7S8qTSOxCY2e5HKDnuGpsw,34,4.54,63
QXFkJujQT706-YX1t7VsUA,11,4,7
ymP7kkvdtKPejEz49ec13Q,35,4.1,19
xc1opNkFCnAjsPXs7jqtfg,355,4.15,781
Wkz6kO0140ksYiUw-cfUCQ,3,4.33,5
YlnrVrqxbMXpAyimIQh2oA,5,3.4,3
8Oj4m1xxNoI1P_1mek9fQQ,194,3.41,93
kulfCWCtkSs1tvfArXLDmw,309,3.82,302
1o9RtEtxBB7iDuV9PG_C1A,4,2.25,5
cIVmIJD7nIiEcVGamfBoVw,929,3.36,213
RKULSOrIvvYpDmtuYXEXzA,159,3.86,769
xXoc8NO_MXq4zHX_N9a0KA,102,3.74,112
QCNLvK6xxebYoItPU49-Og,43,3.81,164
0v9ouDw3jLW4dAt9Z60dWg,144,4.17,236
FC2VrNn9SmcchQc31D1mHA,44,3.73,26
xyCmPMwEllIOJlyj-wufzQ,25,4.04,20
cUk4n3GMShdIr5pLyt9PFQ,241,3.9,153
ifIC5IIB-YGN16glZksDbw,10,4.5,52
sxxQpCaaVxlEv-Len4Ga_Q,43,3.5,15
YjQAF3_GvXKFCYxLNCPUbw,136,3.75,63
W1eHcjd6kwKAzeFwDoOuJg,41,2.26,615
QC3eqNr5CyoCOiWZUGRbEA,112,3.97,45
j-aNImfMclAkAcu5VfXdNg,54,3.69,103
Iq2TKrAVEm1qpeyaDgrd3Q,174,3.48,994
hPuQIudnLHBJaJL7swpB8A,1768,3.82,410
k24QIVcmhhOnv9MCY3dELA,606,3.93,246
FKRz94Ehuni4dO04vuw9Uw,99,3.96,9
fy9SJETEzxrtIFU6mmJ4yA,2,4.5,31
fCvMnJU1Z-XhAjKg99wK3Q,106,3.29,433
kjt9-wyIFRCl1zwfLql5Cw,219,4.28,68
PvYFFtq8WfQbCGvYXSImjw,17,4.21,3
uw9cwb4qvH0EKvUh-X_W-w,112,4.21,179
RCZ5M9o2-fxgFuurpmEs3w,2103,3.91,26
VWu2C2_fmAWo-ZRXpk2UYg,3,4.8,683
6ZNnGHBEk2ZZctdC0fX8vw,455,3.52,1063
3sU8YYEhYIFIY-oPS_Nlqg,42,3.63,189
RCXX__k3R2Zf1kzmTpopWA,137,3.79,996
uN1LggZnxKs9tGH2vbqy7Q,86,4.3,7
VnWqPteeM9tI3kf08glayw,436,3.74,262
Q6PDHD5iLrZmsRCkChy4WA,46,5,90
UHbBPY6qscxzchPEA4oIWQ,11,4.55,10
EMAmvOht754y2ywOl_fcHw,87,3.77,13
lU9v6r4bo6nh1i5z4Z-BDg,420,4.24,388
y3IH1jtMxGkSvZYnCnh5Yg,1135,3.9,1710
Oe4LLtN1tn46sDUM-BSX_A,374,3.89,1321
dAFchO8ZQvgeAV3ryYNtKA,745,3.46,433
VwNhTezcwcgPMbp1UoXmTg,1399,3.74,932
esqhWcX7C_u_k0S1mx9ElA,207,3.59,635
JiqUeiXgugNrmvJEOx7NyA,422,4.01,959
TQ9A1LVp6z-fIc494RsLDQ,788,4,872
-8EnCioUmDygAbsYZmTeRQ,1568,4.14,4477
PWR1pzxJysOQsc3eG7SkDg,712,3.47,444
39pATG8KVB76WTmQqcu7GQ,211,4.23,316
eA0Bzjhz-a5pvLs8ReXoFg,642,3.65,510
hizGc5W1tBHPghM5YKCAtg,1825,4.23,9390
uAz9IYEmmXhtqCdJ0aopDA,120,4.2,353
tn6qogrDbb9hEKfRBGUUpw,1153,3.62,2568
XRodxenm9sHoYbD15Em4nQ,429,3.99,164
f5DGDDqUjQkAih8Cr4BEzg,351,3.94,610
fPlx-Y2vbp4XiK4PHkTeiw,146,3.75,121
4RUXeyp_Af2C5t9JFyJlBQ,1291,3.71,797
hPstxXsoJhVo9UBNwD-wWQ,204,3.82,704
mwEsLrjsC_eQW9Ihtekbrg,93,4.6,284
59wNUtmJGKzHAoThaZHEiQ,44,3.98,1481
5t2BetF4bNibQ5xhGS0unw,96,3.69,132
g5JvNSSkz6q04uvDcqSU_g,1100,3.79,1206
lEeH4--oWew0PSW0a64vDA,172,3.98,180
cuhDjaxd6IKEa4KpW6H1kg,445,3.49,660
t98q5hwEaWUB7kCvhux9gQ,106,4.24,280
my4q3Sy6Ei45V58N2l8VGw,1266,4.15,663
rLiCfPD9gcCc1wvya9auQA,110,4.21,89
4wp4XI9AxKNqJima-xahlg,1362,3.88,3539
vQ6VAfbyEnanyJaBKZqQBQ,674,3.6,739
WvZJdjQ7GqShaLPb51QMig,164,4.07,194
Nz0-IPsN4lKsokfMDaScQQ,146,3.77,806
fIfKT5J7OWnr_sNP7VKkAw,637,3.94,2628
qhw0RjIGgStx7s4mjqkWFQ,1006,4.1,1481
rAGR4nggiBMKj5eqv9WW_g,230,3.48,150
K2hRhu2g-LR4qpxDsaAtzQ,1010,3.85,726
PNDERZsNVWUK_C9rLbP_cA,544,3.67,682
FZXWL5_Gmcwi7rhoxidQ4Q,72,3.88,676
ERBoG4fSsCiVpxHtCA2pgA,6,4.43,15
EsOZ_FZbFqoqzZlEWCKtUA,2,2,3
KL46jV69S5sSD3hq_5pfOw,29,4.13,117
ZdYHJ-hctaaDeH1CpP7-EA,266,4.02,135
oWGr_G6uAN6YFgFia3J9hA,1,1,9
rJZuQtzwH4S_XTMgh0ZG3w,74,3.4,52
R-BcTlbP6pFcPsah8FNF1g,2,1,6
TZwKmfmbzevOtOoZhlZVxA,324,3.71,83
7Swyec_XWQUSuPWDdfMiug,73,3.91,87
OlDJgnu-bzNPVAk7UYvWrA,45,4.43,47
ee-VkprbWc56R7FyCmnlnw,6,5,43
AvafIoUj2s6t3f0OqBYFnA,1,1,1
YW8OAsRThEB8M8V-YMrQZA,17,4.53,4
Js4nQlGRjS1Bd5vsAQQfgA,396,4.43,396
dDKqqH_SpS0MOgX47vy37g,27,4.14,28
NSxMS9k90sTMfPitRyTlGg,9,2.89,34
ignZVJptQ3Yic3rSIX7MEg,4,5,5
D_fj9dTLcEIZozE8t7vUIA,10,3.5,3
XjyvN_mch4ezasOih_yuSQ,2,1,12
6KxHt1BnwkhMDGJZkEUW-Q,101,3.05,69
HHtoCb4dWi9Mf7o3yC2aQQ,35,3.43,44
qL0wKD69DDC2rKw5QJPhgg,101,4.49,64
vkXCHeAVP3QxJkU0I-OMjg,22,3.81,5
2szGjbEbEUHqEpVr6Dmkfg,121,3.77,106
AGnoMbAiUawiGzq4J2krDw,172,3.79,135
WHThr17I4BmyDLmP9l4LBA,17,3.95,330
QTO-6rUz0oACMskTtO1u_A,125,3.52,156
UiRx8jyS6H957ItwFsP2nQ,68,4.5,2900
FgNZxXjR8agaRB2_2DDlfw,18,4.63,14
GUTHHHARQqEQ0OdRfsSc5A,102,3.63,191
q9uTZRlWg9v-WG2v76gGcg,6,3.39,952
c49SaAaIXMi7chul7GHN1Q,5,4.4,1
WDrVbBxsNZt-0ytEyUAaBg,242,3.91,295
ev_mrEIDJauxugj1r8Z3qg,401,3.7,245
gjXRLM5kT7fxGdRe9M1PRw,21,3.57,5
H-sG9k0Xpv-rxQmJHpaxTg,468,3.8,1573
KsTA7_Ps9NucN-VAjy4GOA,60,3.97,88
JsmxNqjfPN_4RT7CpauUHw,113,3.66,278
Zqt1pdvSC9nxfKaHf543dg,2,3,2
1z2aJu1qTk_gQa2NRfK1HA,122,3.54,100
Cxw1Fz13wQ7Sw_mnm0w6Fw,50,3.26,11
oY1w_R-01Mfh4eahPMlr0A,35,3.71,194
_j1FvCtYI0hPp_vsy-QuVw,96,3,817
qKJJExUx1WCkzEGTwAEeYw,4,4.25,22
A7w6YgOuNw6jdm44pmFMwA,44,2.82,9
0C65lVj_ujVYDs7b2yYBAA,1076,4.11,1778
NPVBG1EIwDpRS26qbvWRHg,4,3.75,34
OSRk0X8OGB9gcosHztUtyw,1,4,1
qIossUhtsJ55_ciRTEqiPQ,660,3.82,218
Xr1dUgZsWy2jWyXwb95kJA,63,3.33,6
QruEFNrom_4WjiX38lHIvQ,75,3.9,92
cByjp6ENzOszHs4fgbPtPw,61,3.6,31
cJCiN7dtlGLW2-zApamFQA,231,3.74,54
6xvcFPcdw_54y6NdFHIHXw,19,4.71,399
lNcElI4UYyjYaYNV5LkR6Q,73,3.68,30
Tvegk5s428x5XwFZcTQypg,125,3.36,69
plaAwbdAV_kua1K2ztZHVw,111,3.78,116
P0pFmBdgsP4_ceJuRaMbBA,954,3.57,110
cwJGaGleSk41-JTFamaCUg,9,3.11,2
R3mPbNP_Ph7Fj7t4pbOwDg,22,3.23,8
QMhZmSiVpVntaFi0igotWg,29,3.57,15
_7VEyrZ5gERe8sRRhqWGpw,267,4.02,83
bon8_JZj5clcxf6weJ7nrw,181,3.38,27
u90tIVarmYwDy8osrKY7sQ,4,5,68
cTq0TfbzHTF54n463T5iVw,84,3.59,38
aHJ8Jqbadtw-ASIEYmYe6A,133,4.25,85
ahXkGFLoPfIYKK0O_x6klw,27,4.15,383
YuX70bdZdGXUdyU1mKaP4g,347,3.68,842
XuaqlmZdRldcw97I_TtX9w,324,4.24,310
Eva274V0UhvqY4owmBEu9w,865,4.04,1297
ynO2E2xuey8iT_q8y-Dy8Q,330,4.03,1609
H0DFDbJ2treqCIZV7JlOQw,493,3.71,588
WFAZQyWYj9bBxggA9l603Q,199,3.97,156
TVN3qoXU0-sateboutdCZg,695,3.71,387
zqh0Gm8TLOQmU1ayg-DPDg,221,3.83,120
aN3hqwdyeT6AmyUq3GgIIA,342,3.86,285
TOz9M_G5xlvBSmCgne1zPQ,43,3.62,54
PukTnUsOwSPkjkpjU22paA,24,3.32,4
5fv4RfCKzXqGdu7pyjZaPA,15,3.53,51
Gj-hR5PSqQnq6f9sxYSImA,38,4.1,7
EouCKoDfzaVG0klEgdDvCQ,164,3.78,141
2_UmQTRPbpqKNQUdPDxZrA,155,3.75,134
pgI7gBPhuVmrCgzP-YSh9Q,4,4.25,8
qAQjfwspeg9WvCewHLrxOQ,228,3.99,195
hsJ9EfrkzQls6YfCDCsDJA,122,3.41,363
P5BVWRF4C5OCp8crIP6I1Q,85,3.64,105
8HyLepFikA4h8wblQJ9kig,9,3,74
I0ezkVvCcBnavJf2soWHjA,383,3.97,405
I84BMif7ZsukxtnLveOFrw,17,3.59,2
uhBuJcVdVjBE5lj8gft8SA,10,3.32,145
6vXfK2qr-aHD4P9tOvHLzA,239,4.68,94
HFN7_fYSbjCrAjXpkgMsnA,1,5,982
j-TI51BOaiGfKKMEOY7JzA,4,4.5,3
93TvuPJsp_hm_CbBrFM41w,27,4.78,63
PfMObQ3LxKtfLwKorzgRXg,31,3.68,201
LfGxxg4Fql7nNogWZktCnQ,1,5,53
WFT8zrB8sqNOcJXpQEpJ0g,2,3.67,102
1JfHD63MIZbOjrYQ74vzvQ,59,3.69,1820
mHntp5tE8Cz06lfaXyTRWQ,117,3.51,131
0vp1FRLcarD8EuAeaNZzJg,29,4.14,187
vZbQ5leAWqRbjZ7hpFiB7w,5,3.83,52
JXbz8URET4T6SWVrDmKWTA,417,3.39,58
atL0J9u6l3pqHvHCh08TFQ,82,3.94,22
6ZJETARyfTh87GfgIKLYMw,16,2.88,19
6xgEpmmyGZ317ZCG0Y3LHA,14,4.71,175
IPxJLWpKptzpTWlfjFiuHA,187,3.05,338
z7RwYfLt52V0LMPD2pcQZw,67,3.88,90
1Hfv4nsKLnBpgBK7j7rjUQ,10,4,46
dT9rNcLr4UvRpyKfSJ6uVg,12,4.69,165
2tcPkshhPIQlzV48DQrSaA,11,4.5,39
llj-d5mkNaV2UWWxfGsA4Q,155,4.34,2369
ZTfQaxNy1GyV1FVqjZMOnQ,7,3.78,13
WcaiIRmHTZihdeHL8N2JsA,33,3.27,285
w33GoJILBWlzqIf8lM5KYA,129,3.55,325
s0RH-apdyscW7_1UBxNgRw,22,2.82,10
lRvVaSIPosTTbOYFC3HPAg,212,3.69,82
xHKAto2tKiwQhkTMKBWe5A,29,3.81,21
AQ1YttKPM7Ds6tO2Z5dB5w,10,3.6,43
woiymXqjCG7lQpKmEwIG1Q,2,2,9
agQIzYCb8Qc5f8a1JEb5og,257,3.66,53
5qCJ_yMug7EWLNiEQPhcEg,49,4.1,99
xHzU9LKwxGHq7BNPA16gog,48,3.17,106
CDxlgCoUoNRV3VMkYZrUuQ,242,3.64,188
O1oGUD6DAIzgCI9EUmN1dw,7,3.11,81
E_GAXhVA1_lVC2aFpMQElA,4408,3.81,5328
ri2BPSoh4X8_swBIaP3dzg,30,4.16,326
iv1bJ6BOO8shSfnX27h3yA,26,4.37,387
E_9Mix_1Z2njw4ct7VRCGw,92,3.51,171
x3V-hyjLJ44qF0Yq9-ZJzg,47,3.8,115
gdIUIQFv38EbCM363uOuew,2,4.5,106
FOC5dArAp-ZPzMsJLYoZDQ,23,3.71,86
IWxNILja-WvurTuJWJ4skA,73,4.05,109
Mt31ShDTsvPfjKoTsFJmbQ,220,3.54,121
eKBLRdDIMIQ7eE_3BobRPQ,15,4.42,479
4OO0MP9Y6ckoxlfmDA4zmw,30,4.35,11
AEkV_Q6nZVLssv6N3rcpmA,10,3.2,91
QS_P0oKU8AscZnOHrdLDEA,109,3.05,69
AVEJb-lCEY_WPExMoBr65g,90,4.01,1304
LHWtjTG7e1NzNPYUbUo-9w,564,4.15,116
D2Oj0HPSY4MjK2_VTYgnRw,86,4.09,53
IgcTRsIY6fqxJi80BqJbTA,35,3.66,268
f7jg69qMuLExp9SMh-lYwA,170,4.5,747
88Ij88GMC7tcIegOicRdYA,307,3.46,128
D2VBAKQjN2L5P7RxflQFMw,321,3.84,220
C3yVWxlgdTdh0_1xfd5HVA,241,4.08,818
VcHUZDESZfxcL8338nkTSg,340,3.81,1216
ZqYd3KDDwRJ14rnxpRndYg,35,4.03,480
WXNi47QBnu0CkMBRsnKEqg,329,4.31,263
yS7oQUMOKrBV1xYr1jJQjw,10,4.69,136
792t7CTyHg6LTrGtlpF1cA,272,4.32,355
ez24d08Qyqb7mCKEuTaifQ,1589,2.85,5630
yIsQ4qFCyY-clmlRwQlw_w,483,3.6,312
DDwuwjZHsTmN7-Fju7D1qw,1253,3.84,460
3RqYAJfEJDxIpX3xjnCmLw,535,3.53,277
OKBQfLKHgFJ81DnJPEvoUQ,319,3.32,194
6yMeRe_UQMfN1ukGRYhQsA,261,3.91,133
cCeCQxErE9ToaQQBEVFuFA,595,3.97,1065
_Snvv_nGfpctBG4OOWwGLg,631,3.95,992
zhMD7AOU-mebYuEPBa662g,3,4,27
MfknWfoPx2oilsyUK3kekA,750,3.62,4938
9Ffa26SH-_tyAzfZ7vVbLA,98,3.94,201
5Si-3Rt03p8r7fGYd-1EVw,100,4.1,113
TvzNt0Mz7J31SJ87SnVO5Q,159,3.66,498
U1ohzJyqZ-CoezAZCkyqig,15,4.38,15
QaH3ILheMjG8jQ2qDkqwmQ,14,4.21,17
iQItzYZvnHM2DTGkweLTow,644,3.19,197
z8xY5erjGe4dBc_wwSYREw,2,2.5,4
1h1DD2hgfgud7V4NCE9mVg,678,3.43,3112
RaSq7WPbxH7Dm5yfVBAgYw,625,3.66,181
HFCRM3EKyplFO5MbFk7rng,675,4,970
wdMwrP1lVfghSV9ulNvCzA,251,4.08,143
oyE-rIYgsiEatMjiE2KjgA,74,3.34,36
BIdFgt_4owlS1VUcTuZ4fA,822,3.71,623
Ep3KDgEF3_WApurnGRi3mA,400,3.78,234
eWLJMa7m_pHRdg1VANIK_Q,441,4.16,1674
ovhcq-rPvmAx98_eVD1dvg,113,2.86,17
83hGjT-0qeA-x3wKM7X5Zw,1025,3.62,1560
7k5I6nL-4ywRFEjrvr8FBQ,591,3.69,654
g9imXaXdU9qjYMsCy0KoHA,204,3.38,315
jx-Ju34y3HzTQKgVxLv9pQ,410,3.58,198
UuIr2WKA0gZRyRvWIlAduQ,1315,3.91,1441
SitYDdmJtpyi8V7vNJcBCg,594,3.74,3550
riWDgbauId8TK7YFVgMNJw,810,3.4,460
WnzRueYdRWNSbkXB0_0i4Q,1211,4.03,2952
wtyu7MSay0KKw9yL_rEvHg,557,4.24,208
HIoLZjbbstCXkvlwkULO9A,334,3.97,430
h2nJxjwZlC8aXNEh_puMpw,804,4.18,1327
AjBWVjeMOmvfd-iZCgAtJw,786,4.07,1624
rhM01fl3iU0xHr3TIpCMhQ,390,3.93,167
crg97ztpsfvf6VQ0y8Nx1A,1259,4.03,3952
JImdyO8S7Rui_yDwS5d4Rw,437,3.68,1264
mJCK1qpsCkKePozYIrIT-g,1049,3.72,974
FzIiPtSPQy9jvvd96OYHCA,14,3.67,14
mTBMt3TeyaHgFoXiqjy2Gw,59,3.63,57
xsBjO0GTAvZK8i2A8_z20g,292,3.59,200
2xWGCfc2GeTEaspPPPKSOA,554,4.04,120
WLmI6ZqeV11iy35nN7mgyA,258,3.87,86
xKHDVqVL6zL_1mN1sCVQZw,199,3.47,158
Bz1kW9-YSBA0kGWRFS0sjA,1273,4.23,1079
lSLxtm7Ju7-Q1k4LN6PGcg,683,3.85,1085
FziBgPaiqRJM71FExiJQ3Q,360,4.18,378
q7iWal_rXNSHkHeCMMvZxQ,500,3.95,690
q9Tyln685OEpIWFUdTxoYg,1209,3.81,898
lX89A57ZsdTGx2BXaVLlYQ,697,4.13,658
1XANyLruTMqMCYelC8qBig,384,3.61,412
8Ho76SmTaoPGN1yvaBNrtg,248,4.04,128
Rd__6ZGCWea1o8Yku7ZsaA,193,4.21,565
5jUlCtMCI9Z7poi1vHq6cQ,264,3.58,1198
60uaMp4f8f8zCFq9dxc5cA,462,4.2,1068
RQT9QoVcQd9gnKhayD5cUw,1525,3.15,3948
U63YRWMbyS5yvSZfaoi9ZA,873,3.71,2051
esr_xNh29o7Sg-cfSrV2eg,350,3.53,209
Eo4iEYfKEyKVoNOzJdY2Rw,570,3.99,1361
JgSMZ6MUZGf38cSBajknww,934,4.01,1258
xfABd5q-3WBjz-DGVZXc8g,193,3.75,95
mkRpkRolTtL3feVwooZ6Cw,4,4.17,19
tFP3heVijNLEEvM-LjHNZw,9,3.67,14
xyD1AEyZI36YqSXoxK6FDQ,18,4.06,7
aWiKX6TUzgSbYTA9IhKnxA,110,3.84,39
YsSO3G69rz-9yz82sDuAlw,2,3,9
4y6aoYQEihjouY6pD4HGIg,49,3.88,31
LWNqIbpfyhJH6ywqHWRG-g,21,3.73,27
B0YdH61O6LmLofn0xIQPTw,6,3,15
GTItBTKLKkbZOKYYr5wLMg,2,1,191
qzhPRdrRnh8UH6zP0H_vnQ,1,5,140
F-z5ek1C8ogqirhpwU1cmQ,10,3.3,2
_9Whc7kbBDDgMXUsdj28WQ,1,5,45
1AGhhD2fnl3lJsTgJFvacQ,1,2,94
ShtZOrhwcMtHasZctEtI5g,1,5,181
hqXIVGbvSaol5uQsS-Wsqg,37,4.03,10
